1,0
2,0.0450454
3,0.0900908
4,0.135136
5,0.180182
6,0.225227
7,0.270272
8,0.315318
9,0.360363
10,0.405409
11,0.450454
12,0.495499
13,0.540545
14,0.58559
15,0.630636
16,0.675681
17,0.720726
18,0.765772
19,0.810817
20,0.855863
21,0.900908
22,0.945954
23,0.990999
24,1.03604
25,1.08109
26,1.12614
27,1.17118
28,1.21623
29,1.26127
30,1.30632
31,1.35136
32,1.39641
33,1.44145
34,1.4865
35,1.53154
36,1.57659
37,1.62163
38,1.66668
39,1.71173
40,1.75677
41,1.80182
42,1.84686
43,1.89191
44,1.93695
45,1.982
46,2.02704
47,2.07209
48,2.11713
49,2.16218
50,2.20722
51,2.25227
52,2.29732
53,2.34236
54,2.38741
55,2.43245
56,2.4775
57,2.52254
58,2.56759
59,2.61263
60,2.65768
61,2.70272
62,2.74777
63,2.79282
64,2.83786
65,2.88291
66,2.92795
67,2.973
68,3.01804
69,3.06309
70,3.10813
71,3.15318
72,3.19822
73,3.24327
74,3.28831
75,3.33336
76,3.37841
77,3.42345
78,3.4685
79,3.51354
80,3.55859
81,3.60363
82,3.64868
83,3.69372
84,3.73877
85,3.78381
86,3.82886
87,3.8739
88,3.91895
89,3.964
90,4.00904
91,4.05409
92,4.09913
93,4.14418
94,4.18922
95,4.23427
96,4.27931
97,4.32436
98,4.3694
99,4.41445
100,4.4595
101,4.50454
102,4.54959
103,4.59463
104,4.63968
105,4.68472
106,4.72977
107,4.77481
108,4.81986
109,4.8649
110,4.90995
111,4.95499
112,5.00004
113,5.04509
114,5.09013
115,5.13518
116,5.18022
117,5.22527
118,5.27031
119,5.31536
120,5.3604
121,5.40545
122,5.45049
123,5.49554
124,5.54058
125,5.58563
126,5.63068
127,5.67572
128,5.72077
129,5.76581
130,5.81086
131,5.8559
132,5.90095
133,5.94599
134,5.99104
135,6.03608
136,6.08113
137,6.12618
138,6.17122
139,6.21627
140,6.26131
141,6.30636
142,6.3514
143,6.39645
144,6.44149
145,6.48654
146,6.53158
147,6.57663
148,6.62167
149,6.66672
150,6.71177
151,6.75681
152,6.80186
153,6.8469
154,6.89195
155,6.93699
156,6.98204
157,7.02708
158,7.07213
159,7.11717
160,7.16222
161,7.20726
162,7.25231
163,7.29736
164,7.3424
165,7.38745
166,7.43249
167,7.47754
168,7.52258
169,7.56763
170,7.61267
171,7.65772
172,7.70276
173,7.74781
174,7.79286
175,7.8379
176,7.88295
177,7.92799
178,7.97304
179,8.01808
180,8.06313
181,8.10817
182,8.15322
183,8.19826
184,8.24331
185,8.28835
186,8.3334
187,8.37845
188,8.42349
189,8.46854
190,8.51358
191,8.55863
192,8.60367
193,8.64872
194,8.69376
195,8.73881
196,8.78385
197,8.8289
198,8.87394
199,8.91899
200,8.96404
201,9.00908
202,9.05413
203,9.09917
204,9.14422
205,9.18926
206,9.23431
207,9.27935
208,9.3244
209,9.36944
210,9.41449
211,9.45954
212,9.50458
213,9.54963
214,9.59467
215,9.63972
216,9.68476
217,9.72981
218,9.77485
219,9.8199
220,9.86494
221,9.90999
222,9.95503
223,10.0001
224,10.0451
225,10.0902
226,10.1352
227,10.1803
228,10.2253
229,10.2704
230,10.3154
231,10.3604
232,10.4055
233,10.4505
234,10.4956
235,10.5406
236,10.5857
237,10.6307
238,10.6758
239,10.7208
240,10.7659
241,10.8109
242,10.8559
243,10.901
244,10.946
245,10.9911
246,11.0361
247,11.0812
248,11.1262
249,11.1713
250,11.2163
251,11.2614
252,11.3064
253,11.3514
254,11.3965
255,11.4415
256,11.4866
257,11.5316
258,11.5767
259,11.6217
260,11.6668
261,11.7118
262,11.7569
263,11.8019
264,11.8469
265,11.892
266,11.937
267,11.9821
268,12.0271
269,12.0722
270,12.1172
271,12.1623
272,12.2073
273,12.2524
274,12.2974
275,12.3424
276,12.3875
277,12.4325
278,12.4776
279,12.5226
280,12.5677
281,12.6127
282,12.6578
283,12.7028
284,12.7478
285,12.7929
286,12.8379
287,12.883
288,12.928
289,12.9731
290,13.0181
291,13.0632
292,13.1082
293,13.1533
294,13.1983
295,13.2433
296,13.2884
297,13.3334
298,13.3785
299,13.4235
300,13.4686
301,13.5136
302,13.5587
303,13.6037
304,13.6488
305,13.6938
306,13.7388
307,13.7839
308,13.8289
309,13.874
310,13.919
311,13.9641
312,14.0091
313,14.0542
314,14.0992
315,14.1443
316,14.1893
317,14.2343
318,14.2794
319,14.3244
320,14.3695
321,14.4145
322,14.4596
323,14.5046
324,14.5497
325,14.5947
326,14.6398
327,14.6848
328,14.7298
329,14.7749
330,14.8199
331,14.865
332,14.91
333,14.9551
334,15.0001
335,15.0692
336,15.1383
337,15.2073
338,15.2764
339,15.3455
340,15.4145
341,15.4836
342,15.5527
343,15.6217
344,15.6908
345,15.7599
346,15.829
347,15.898
348,15.9671
349,16.0362
350,16.1052
351,16.1743
352,16.2434
353,16.3124
354,16.3815
355,16.4506
356,16.5196
357,16.5887
358,16.6578
359,16.7268
360,16.7959
361,16.865
362,16.9341
363,17.0031
364,17.0722
365,17.1413
366,17.2103
367,17.2794
368,17.3485
369,17.4175
370,17.4866
371,17.5557
372,17.6247
373,17.6938
374,17.7629
375,17.832
376,17.901
377,17.9701
378,18.0392
379,18.1082
380,18.1773
381,18.2464
382,18.3154
383,18.3845
384,18.4536
385,18.5226
386,18.5917
387,18.6608
388,18.7299
389,18.7989
390,18.868
391,18.9371
392,19.0061
393,19.0752
394,19.1443
395,19.2133
396,19.2824
397,19.3515
398,19.4205
399,19.4896
400,19.5587
401,19.6278
402,19.6968
403,19.7659
404,19.835
405,19.904
406,19.9731
407,20.0422
408,20.1112
409,20.1803
410,20.2494
411,20.3184
412,20.3875
413,20.4566
414,20.5257
415,20.5947
416,20.6638
417,20.7329
418,20.8019
419,20.871
420,20.9401
421,21.0091
422,21.0782
423,21.1473
424,21.2163
425,21.2854
426,21.3545
427,21.4236
428,21.4926
429,21.5617
430,21.6308
431,21.6998
432,21.7689
433,21.838
434,21.907
435,21.9761
436,22.0452
437,22.1142
438,22.1833
439,22.2524
440,22.3215
441,22.3905
442,22.4596
443,22.5287
444,22.5977
445,22.6668
446,22.7359
447,22.8049
448,22.874
449,22.9431
450,23.0121
451,23.0812
452,23.1503
453,23.2194
454,23.2884
455,23.3575
456,23.4266
457,23.4956
458,23.5647
459,23.6338
460,23.7028
461,23.7719
462,23.841
463,23.91
464,23.9791
465,24.0482
466,24.1173
467,24.1863
468,24.2554
469,24.3245
470,24.3935
471,24.4626
472,24.5317
473,24.6007
474,24.6698
475,24.7389
476,24.8079
477,24.877
478,24.9461
479,25.0152
480,25.0842
481,25.1533
482,25.2224
483,25.2914
484,25.3605
485,25.4296
486,25.4986
487,25.5677
488,25.6368
489,25.7058
490,25.7749
491,25.844
492,25.9131
493,25.9821
494,26.0512
495,26.1203
496,26.1893
497,26.2584
498,26.3275
499,26.3965
500,26.4656
501,26.5347
502,26.6037
503,26.6728
504,26.7419
505,26.811
506,26.88
507,26.9491
508,27.0182
509,27.0872
510,27.1563
511,27.2254
512,27.2944
513,27.3635
514,27.4326
515,27.5016
516,27.5707
517,27.6398
518,27.7089
519,27.7779
520,27.847
521,27.9161
522,27.9851
523,28.0542
524,28.1233
525,28.1923
526,28.2614
527,28.3305
528,28.3995
529,28.4686
530,28.5377
531,28.6068
532,28.6758
533,28.7449
534,28.814
535,28.883
536,28.9521
537,29.0212
538,29.0902
539,29.1593
540,29.2284
541,29.2974
542,29.3665
543,29.4356
544,29.5046
545,29.5737
546,29.6428
547,29.7119
